chrom	start	end	nSites	recombRate	CI95LO	CI95HI
NC_041730.1	46626000	46664000	352	3.895680385975633e-09	3.791517463244001e-09	3.9998433087072645e-09
NC_041730.1	46664000	46702000	412	4.043464239576471e-09	3.93930131684484e-09	4.147627162308103e-09
NC_041730.1	46702000	46740000	387	4.024702356186973e-09	3.920539433455341e-09	4.128865278918606e-09
NC_041730.1	46740000	46778000	304	3.780236137358791e-09	3.6760732146271587e-09	3.884399060090423e-09
NC_041730.1	46778000	46816000	383	4.106404954433366e-09	4.0022420317017344e-09	4.210567877164998e-09
NC_041730.1	46816000	46854000	353	3.8140960183219276e-09	3.7099330955902956e-09	3.91825894105356e-09
NC_041730.1	46854000	46892000	356	3.89012775507905e-09	3.785964832347418e-09	3.9942906778106825e-09
NC_041730.1	46892000	46930000	335	3.84363963327809e-09	3.739476710546458e-09	3.947802556009723e-09
NC_041730.1	46930000	46968000	335	3.948321802370526e-09	3.8441588796388935e-09	4.052484725102158e-09
NC_041730.1	46968000	47006000	528	3.4592676943684786e-09	3.3551047716368466e-09	3.5634306171001106e-09
NC_041730.1	47006000	47044000	159	3.5282175403249817e-09	3.4240546175933497e-09	3.6323804630566137e-09
NC_041730.1	47044000	47082000	177	0	0	4.609111980968789e-11
NC_041730.1	47082000	47120000	826	0	0	4.609111980968789e-11
NC_041730.1	47120000	47158000	455	3.6345794132056307e-09	3.5304164904739987e-09	3.738742335937262e-09
NC_041730.1	47158000	47196000	263	3.444666058410638e-09	3.340503135679006e-09	3.54882898114227e-09
NC_041730.1	47196000	47234000	115	0	0	4.609111980968789e-11
NC_041730.1	47234000	47272000	281	3.5215331320926086e-09	3.4173702093609766e-09	3.6256960548242406e-09
NC_041730.1	47310000	47348000	318	3.781553509229614e-09	3.6773905864979818e-09	3.885716431961246e-09
NC_041730.1	47348000	47386000	143	0	0	4.609111980968789e-11
NC_041730.1	47386000	47424000	380	4.031931280229433e-09	3.9277683574978e-09	4.136094202961065e-09
NC_041730.1	47424000	47462000	385	4.008866518449277e-09	3.904703595717645e-09	4.1130294411809085e-09
NC_041730.1	47462000	47500000	281	3.6198320211187194e-09	3.5156690983870874e-09	3.7239949438503514e-09
NC_041730.1	47500000	47538000	71	0	0	4.609111980968789e-11
NC_041730.1	47538000	47576000	341	3.870255865370257e-09	3.766092942638625e-09	3.9744187881018895e-09
NC_041730.1	47576000	47614000	381	4.070006369078331e-09	3.965843446346698e-09	4.174169291809963e-09
NC_041730.1	47614000	47652000	364	3.893930523621839e-09	3.789767600890207e-09	3.9980934463534715e-09
NC_041730.1	47652000	47690000	373	4.017414925354842e-09	3.913252002623211e-09	4.121577848086474e-09
NC_041730.1	47690000	47728000	391	3.914071350742477e-09	3.809908428010845e-09	4.01823427347411e-09
NC_041730.1	47728000	47766000	416	4.052400723490362e-09	3.9482378007587295e-09	4.156563646221994e-09
NC_041730.1	47766000	47804000	369	3.966621506161391e-09	3.862458583429758e-09	4.070784428893023e-09
NC_041730.1	47804000	47842000	391	3.971009259964183e-09	3.866846337232551e-09	4.0751721826958154e-09
NC_041730.1	47842000	47880000	362	3.886793994931994e-09	3.782631072200362e-09	3.990956917663627e-09
NC_041730.1	47880000	47918000	355	3.8801204421581576e-09	3.775957519426525e-09	3.98428336488979e-09
NC_041730.1	47918000	47956000	399	3.923515254096732e-09	3.8193523313651e-09	4.027678176828365e-09
NC_041730.1	47956000	47994000	404	3.944695643498818e-09	3.840532720767186e-09	4.048858566230451e-09
NC_041730.1	47994000	48032000	404	3.8683139928678745e-09	3.764151070136242e-09	3.972476915599507e-09
NC_041730.1	48032000	48070000	372	4.0738101517989066e-09	3.969647229067274e-09	4.177973074530539e-09
NC_041730.1	48070000	48108000	426	3.9581738409160065e-09	3.854010918184374e-09	4.062336763647639e-09
NC_041730.1	48108000	48146000	388	4.057143229170641e-09	3.952980306439008e-09	4.161306151902273e-09
NC_041730.1	48146000	48184000	304	3.6590285652272646e-09	3.5548656424956326e-09	3.763191487958897e-09
NC_041730.1	48184000	48222000	368	3.9315950808149635e-09	3.827432158083331e-09	4.035758003546596e-09
NC_041730.1	48222000	48260000	427	3.9053841892907855e-09	3.801221266559154e-09	4.009547112022417e-09
NC_041730.1	48260000	48298000	381	4.054787031236318e-09	3.950624108504687e-09	4.15894995396795e-09
NC_041730.1	48298000	48336000	463	3.626401549301317e-09	3.522238626569685e-09	3.730564472032949e-09
NC_041730.1	48336000	48374000	513	0	0	4.609111980968789e-11
NC_041730.1	48374000	48412000	444	3.748986765983456e-09	3.6448238432518244e-09	3.853149688715089e-09
NC_041730.1	48412000	48450000	446	3.805833549452888e-09	3.701670626721256e-09	3.9099964721845204e-09
NC_041730.1	48450000	48488000	433	3.7647259037472634e-09	3.6605629810156314e-09	3.868888826478896e-09
NC_041730.1	48488000	48526000	375	4.0704475289032744e-09	3.966284606171643e-09	4.174610451634906e-09
NC_041730.1	48526000	48564000	442	3.878608813922758e-09	3.7744458911911265e-09	3.98277173665439e-09
NC_041730.1	48564000	48602000	473	3.5763882206368156e-09	3.4722252979051836e-09	3.6805511433684476e-09
NC_041730.1	48602000	48640000	436	3.849672503650343e-09	3.74550958091871e-09	3.953835426381975e-09
NC_041730.1	48640000	48678000	483	1.6757300237111963e-11	0	6.284842004679985e-11
NC_041730.1	48678000	48716000	506	0	0	4.609111980968789e-11
NC_041730.1	48716000	48754000	501	0	0	4.609111980968789e-11
NC_041730.1	48754000	48792000	486	0	0	4.609111980968789e-11
NC_041730.1	48792000	48830000	438	3.79461734365272e-09	3.6904544209210884e-09	3.898780266384353e-09
NC_041730.1	48830000	48868000	451	3.6915832514959243e-09	3.5874203287642923e-09	3.795746174227557e-09
NC_041730.1	48868000	48906000	396	4.0170639747659515e-09	3.912901052034319e-09	4.121226897497584e-09
NC_041730.1	48906000	48944000	334	3.8410512412175266e-09	3.736888318485895e-09	3.945214163949158e-09
NC_041730.1	48944000	48982000	356	3.9412710731214665e-09	3.837108150389834e-09	4.045433995853099e-09
NC_041730.1	48982000	49020000	291	3.612697107600906e-09	3.508534184869274e-09	3.716860030332538e-09
NC_041730.1	49020000	49058000	289	3.5605732824739607e-09	3.4564103597423287e-09	3.6647362052055927e-09
NC_041730.1	49058000	49096000	200	0	0	4.609111980968789e-11
NC_041730.1	49096000	49134000	259	3.525897972989842e-09	3.42173505025821e-09	3.630060895721474e-09
NC_041730.1	49134000	49172000	283	5.732909947462241e-11	1.123797966493452e-11	1.034202192843103e-10
NC_041730.1	49172000	49210000	278	3.4778815078010656e-09	3.3737185850694336e-09	3.5820444305326975e-09
NC_041730.1	49210000	49248000	262	3.444257412374305e-09	3.340094489642673e-09	3.548420335105937e-09
NC_041730.1	49248000	49286000	277	3.48428477092601e-09	3.380121848194378e-09	3.588447693657642e-09
NC_041730.1	49286000	49324000	214	2.2748521708243535e-11	0	6.883964151793142e-11
NC_041730.1	49324000	49362000	315	3.791762681092271e-09	3.6875997583606394e-09	3.895925603823904e-09
NC_041730.1	49362000	49400000	295	3.637378288475363e-09	3.533215365743731e-09	3.741541211206995e-09
NC_041730.1	49400000	49438000	516	0	0	4.609111980968789e-11
NC_041730.1	49438000	49476000	408	3.880894590356518e-09	3.7767316676248855e-09	3.98505751308815e-09
NC_041730.1	49476000	49514000	407	3.818254838392255e-09	3.7140919156606227e-09	3.922417761123887e-09
NC_041730.1	49514000	49552000	192	3.6427385711640944e-09	3.5385756484324624e-09	3.746901493895727e-09
NC_041730.1	49590000	49628000	1444	0	0	4.609111980968789e-11
NC_041730.1	49628000	49666000	1270	0	0	4.609111980968789e-11
NC_041730.1	49666000	49704000	404	3.7981261062807816e-09	3.6939631835491496e-09	3.902289029012414e-09
NC_041730.1	49704000	49742000	456	3.4712409120490937e-09	3.3670779893174617e-09	3.5754038347807257e-09
NC_041730.1	49742000	49780000	428	3.9601573923692226e-09	3.855994469637591e-09	4.064320315100854e-09
NC_041730.1	49780000	49818000	358	4.073310905880263e-09	3.969147983148632e-09	4.177473828611895e-09
NC_041730.1	49818000	49856000	340	3.929044851888906e-09	3.8248819291572744e-09	4.033207774620538e-09
NC_041730.1	49856000	49894000	252	3.5324857112980385e-09	3.4283227885664065e-09	3.6366486340296705e-09
NC_041730.1	49894000	49932000	341	3.947772358407637e-09	3.8436094356760045e-09	4.051935281139269e-09
NC_041730.1	49932000	49970000	305	3.808789419444058e-09	3.7046264967124256e-09	3.912952342175689e-09
NC_041730.1	49970000	50008000	372	4.033232102221256e-09	3.929069179489624e-09	4.137395024952889e-09
NC_041730.1	50008000	50046000	375	4.0411640543057065e-09	3.937001131574074e-09	4.145326977037339e-09
NC_041730.1	50046000	50084000	352	3.790850792525572e-09	3.6866878697939402e-09	3.895013715257205e-09
NC_041730.1	50084000	50122000	297	3.6270397000146475e-09	3.5228767772830155e-09	3.7312026227462795e-09
NC_041730.1	50122000	50160000	233	0	0	4.609111980968789e-11
NC_041730.1	50160000	50198000	248	0	0	4.609111980968789e-11
NC_041730.1	50198000	50236000	274	3.581102539687042e-09	3.47693961695541e-09	3.685265462418674e-09
NC_041730.1	50236000	50274000	345	3.9554356660649365e-09	3.851272743333304e-09	4.059598588796569e-09
NC_041730.1	50274000	50312000	377	4.114049240622837e-09	4.009886317891205e-09	4.2182121633544694e-09
NC_041730.1	50312000	50350000	393	4.02601539338681e-09	3.9218524706551784e-09	4.130178316118442e-09
NC_041730.1	50350000	50388000	395	4.017876579083512e-09	3.91371365635188e-09	4.1220395018151434e-09
NC_041730.1	50388000	50426000	335	3.871106520135903e-09	3.766943597404271e-09	3.975269442867536e-09
NC_041730.1	50426000	50464000	333	3.873070073505644e-09	3.768907150774013e-09	3.977232996237276e-09
NC_041730.1	50464000	50502000	328	3.9827399013429896e-09	3.878576978611358e-09	4.086902824074621e-09
NC_041730.1	50502000	50540000	304	3.6501512491967136e-09	3.5459883264650816e-09	3.7543141719283456e-09
NC_041730.1	50540000	50578000	294	3.581554337110107e-09	3.477391414378475e-09	3.685717259841739e-09
NC_041730.1	50578000	50616000	358	4.040965996652536e-09	3.936803073920904e-09	4.1451289193841685e-09
NC_041730.1	50616000	50654000	356	3.942176516024897e-09	3.838013593293265e-09	4.0463394387565295e-09
NC_041730.1	50654000	50692000	346	3.950851372119439e-09	3.846688449387807e-09	4.0550142948510705e-09
NC_041730.1	50692000	50730000	427	3.8556865328530415e-09	3.75152361012141e-09	3.959849455584673e-09
NC_041730.1	50730000	50768000	402	3.977742303655768e-09	3.873579380924135e-09	4.0819052263874e-09
NC_041730.1	50768000	50806000	360	3.9485506008792865e-09	3.844387678147654e-09	4.052713523610919e-09
NC_041730.1	50806000	50844000	432	3.82037099922545e-09	3.716208076493818e-09	3.924533921957082e-09
NC_041730.1	50844000	50882000	410	4.083928400744849e-09	3.979765478013216e-09	4.188091323476481e-09
NC_041730.1	50882000	50920000	425	3.92972815229483e-09	3.825565229563198e-09	4.033891075026463e-09
NC_041730.1	50920000	50958000	374	4.064916909420885e-09	3.960753986689254e-09	4.169079832152517e-09
NC_041730.1	50958000	50996000	425	3.894567464834253e-09	3.790404542102621e-09	3.9987303875658856e-09
NC_041730.1	50996000	51034000	437	3.8013361592751e-09	3.697173236543468e-09	3.905499082006732e-09
NC_041730.1	51034000	51072000	370	4.041690194716777e-09	3.937527271985145e-09	4.1458531174484096e-09
NC_041730.1	51072000	51110000	450	3.6650176832185414e-09	3.5608547604869094e-09	3.769180605950173e-09
NC_041730.1	51110000	51148000	362	3.964890131893033e-09	3.8607272091614005e-09	4.069053054624665e-09
NC_041730.1	51148000	51186000	325	3.875096235450773e-09	3.770933312719141e-09	3.979259158182406e-09
NC_041730.1	51186000	51224000	340	3.974347407369222e-09	3.87018448463759e-09	4.078510330100853e-09
NC_041730.1	51224000	51262000	351	3.943425291915175e-09	3.839262369183543e-09	4.047588214646806e-09
NC_041730.1	51262000	51300000	353	3.9194809299840875e-09	3.815318007252455e-09	4.02364385271572e-09
NC_041730.1	51300000	51338000	279	6.092292485599275e-11	1.4831805046304863e-11	1.0701404466568064e-10
NC_041730.1	51338000	51376000	262	5.2245589660193895e-11	6.154469850506008e-12	9.833670946988178e-11
NC_041730.1	51376000	51414000	279	3.28144669747609e-12	0	4.937256650716398e-11
NC_041730.1	51414000	51452000	351	3.871995398135479e-09	3.767832475403846e-09	3.976158320867111e-09
NC_041730.1	51452000	51490000	335	3.770031360736069e-09	3.665868438004437e-09	3.8741942834677015e-09
NC_041730.1	51490000	51528000	246	3.510369573857758e-09	3.406206651126126e-09	3.61453249658939e-09
NC_041730.1	51528000	51566000	198	0	0	4.609111980968789e-11
NC_041730.1	51566000	51604000	401	3.9431018067632424e-09	3.83893888403161e-09	4.047264729494875e-09
NC_041730.1	51604000	51642000	282	3.523102147765899e-09	3.418939225034267e-09	3.627265070497531e-09
NC_041730.1	51642000	51680000	287	3.6119705205845443e-09	3.5078075978529123e-09	3.7161334433161763e-09
NC_041730.1	51680000	51718000	249	0	0	4.609111980968789e-11
NC_041730.1	51718000	51756000	297	3.6398188960512813e-09	3.5356559733196493e-09	3.743981818782914e-09
NC_041730.1	51756000	51794000	299	3.605138012345548e-09	3.500975089613916e-09	3.70930093507718e-09
NC_041730.1	51794000	51832000	277	3.516821727864466e-09	3.412658805132834e-09	3.620984650596098e-09
NC_041730.1	51832000	51870000	215	0	0	4.609111980968789e-11
NC_041730.1	51870000	51908000	287	3.4746963885554526e-09	3.3705334658238206e-09	3.5788593112870846e-09
NC_041730.1	51908000	51946000	375	4.0118916830768e-09	3.907728760345169e-09	4.116054605808432e-09
NC_041730.1	51946000	51984000	251	3.496603620396455e-09	3.392440697664823e-09	3.600766543128087e-09
NC_041730.1	51984000	52022000	283	3.526869600384414e-09	3.422706677652782e-09	3.631032523116046e-09
NC_041730.1	52022000	52060000	279	3.4317995829848927e-09	3.3276366602532607e-09	3.5359625057165247e-09
NC_041730.1	52060000	52098000	324	3.933979555528475e-09	3.829816632796842e-09	4.038142478260107e-09
NC_041730.1	52098000	52136000	353	3.947699998700637e-09	3.8435370759690045e-09	4.051862921432269e-09
NC_041730.1	52136000	52174000	317	3.773230738570126e-09	3.669067815838494e-09	3.877393661301758e-09
NC_041730.1	52174000	52212000	338	3.9335931763288884e-09	3.829430253597256e-09	4.037756099060521e-09
NC_041730.1	52212000	52250000	378	4.099921097980277e-09	3.995758175248646e-09	4.204084020711909e-09
NC_041730.1	52250000	52288000	336	3.858075019203133e-09	3.753912096471501e-09	3.962237941934766e-09
NC_041730.1	52288000	52326000	172	0	0	4.609111980968789e-11
NC_041730.1	52326000	52364000	351	3.814922321552042e-09	3.7107593988204098e-09	3.919085244283674e-09
NC_041730.1	52364000	52402000	353	3.935616153004524e-09	3.831453230272892e-09	4.0397790757361564e-09
NC_041730.1	52402000	52440000	330	3.999507310208883e-09	3.8953443874772516e-09	4.103670232940515e-09
NC_041730.1	52440000	52478000	382	4.049852267497325e-09	3.9456893447656925e-09	4.154015190228957e-09
NC_041730.1	52478000	52516000	353	3.938493578221971e-09	3.834330655490339e-09	4.0426565009536035e-09
NC_041730.1	52516000	52554000	352	3.8699740741940156e-09	3.765811151462383e-09	3.974136996925648e-09
NC_041730.1	52554000	52592000	313	3.763598160585337e-09	3.6594352378537048e-09	3.867761083316968e-09
NC_041730.1	52592000	52630000	318	3.8146785019433895e-09	3.7105155792117576e-09	3.918841424675022e-09
NC_041730.1	52630000	52668000	374	3.998264273813638e-09	3.894101351082005e-09	4.10242719654527e-09
NC_041730.1	52668000	52706000	348	3.911958555477049e-09	3.807795632745416e-09	4.016121478208681e-09
NC_041730.1	52706000	52744000	308	3.898763914656695e-09	3.794600991925063e-09	4.0029268373883265e-09
NC_041730.1	52744000	52782000	272	3.4308955674427915e-09	3.3267326447111595e-09	3.5350584901744235e-09
NC_041730.1	52782000	52820000	430	3.824209639612189e-09	3.720046716880557e-09	3.92837256234382e-09
NC_041730.1	52820000	52858000	687	0	0	4.609111980968789e-11
NC_041730.1	52858000	52896000	392	3.877462868147661e-09	3.773299945416029e-09	3.9816257908792935e-09
NC_041730.1	52896000	52934000	338	3.758880430892775e-09	3.6547175081611426e-09	3.863043353624407e-09
NC_041730.1	52934000	52972000	352	3.891957331806907e-09	3.787794409075274e-09	3.996120254538539e-09
NC_041730.1	52972000	53010000	272	3.5111792633532346e-09	3.4070163406216026e-09	3.6153421860848666e-09
NC_041730.1	53010000	53048000	306	3.747058551075274e-09	3.6428956283436416e-09	3.851221473806906e-09
NC_041730.1	53048000	53086000	237	2.8426114333047825e-11	0	7.451723414273571e-11
NC_041730.1	53086000	53124000	226	0	0	4.609111980968789e-11
NC_041730.1	53124000	53162000	217	0	0	4.609111980968789e-11
NC_041730.1	53162000	53200000	230	0	0	4.609111980968789e-11
NC_041730.1	53200000	53238000	208	0	0	4.609111980968789e-11
NC_041730.1	53238000	53276000	230	0	0	4.609111980968789e-11
NC_041730.1	53276000	53314000	224	0	0	4.609111980968789e-11
NC_041730.1	53314000	53352000	269	3.4951366835955387e-09	3.3909737608639067e-09	3.5992996063271707e-09
NC_041730.1	53352000	53390000	227	3.4367038763157055e-09	3.3325409535840736e-09	3.5408667990473375e-09
NC_041730.1	53390000	53428000	228	0	0	4.609111980968789e-11
NC_041730.1	53428000	53466000	198	0	0	4.609111980968789e-11
NC_041730.1	53466000	53504000	176	0	0	4.609111980968789e-11
NC_041730.1	53504000	53542000	207	0	0	4.609111980968789e-11
NC_041730.1	53542000	53580000	208	0	0	4.609111980968789e-11
NC_041730.1	53580000	53618000	208	0	0	4.609111980968789e-11
NC_041730.1	53618000	53656000	252	3.4472361501964655e-09	3.3430732274648335e-09	3.5513990729280975e-09
NC_041730.1	53656000	53694000	254	3.4509652293324894e-09	3.3468023066008574e-09	3.5551281520641214e-09
NC_041730.1	53694000	53732000	206	0	0	4.609111980968789e-11
NC_041730.1	53732000	53770000	167	0	0	4.609111980968789e-11
NC_041730.1	53770000	53808000	185	2.4249925529063242e-11	0	7.034104533875113e-11
NC_041730.1	53808000	53846000	179	0	0	4.609111980968789e-11
NC_041730.1	53846000	53884000	159	0	0	4.609111980968789e-11
NC_041730.1	53884000	53922000	182	0	0	4.609111980968789e-11
NC_041730.1	53922000	53960000	166	0	0	4.609111980968789e-11
NC_041730.1	53960000	53998000	156	0	0	4.609111980968789e-11
NC_041730.1	53998000	54036000	184	0	0	4.609111980968789e-11
NC_041730.1	54036000	54074000	154	0	0	4.609111980968789e-11
NC_041730.1	54074000	54112000	171	0	0	4.609111980968789e-11
NC_041730.1	54112000	54150000	173	0	0	4.609111980968789e-11
NC_041730.1	54150000	54188000	208	0	0	4.609111980968789e-11
NC_041730.1	54188000	54226000	227	0	0	4.609111980968789e-11
NC_041730.1	54226000	54264000	302	3.5943043999507543e-09	3.4901414772191223e-09	3.6984673226823863e-09
NC_041730.1	54264000	54302000	291	3.5049092707019383e-09	3.4007463479703063e-09	3.6090721934335703e-09
